id,callsign,airline_iata,airline_icao,origin,destination,aircraft_code,registration,latitude,longitude,altitude,ground_speed,heading,vertical_speed,on_ground,squawk,time
3b33fa57,ACA062,AC,ACA,ICN,YYZ,B789,C-FRTU,58.4019,-111.6534,39000,526,113,0,0,,1752265614
3b33fb3e,AAL195,AA,AAL,LHR,PHX,B772,N784AN,33.8371,-111.4418,11125,309,216,-1344,0,,1752265613
3b33fc3b,UBT71B,Z0,NBT,LGW,LAX,B789,G-CKWP,36.3933,-113.471,40000,453,245,-64,0,,1752265614
3b33fc5b,IBE6137,IB,IBE,MAD,UIO,A359,EC-NSC,0.4492,-78.148,28200,436,216,-1984,0,,1752265613
3b33fce6,CCA868,CA,CCA,JNB,SZX,A359,B-32CE,11.7724,93.0214,37000,443,65,0,0,,1752265613
3b33fd3d,CSC3886,3U,CSC,MEL,TFU,A333,B-308F,27.8981,105.2816,34100,467,326,0,0,,1752265592
3b33fd71,CES218,MU,CES,GVA,PVG,A359,B-308E,31.7768,117.7481,39100,502,110,-192,0,,1752265614
3b33fec3,VIR19Z,VS,VIR,LHR,SFO,B789,G-VNYL,38.5562,-122.6748,24625,402,192,-1856,0,,1752265614
3b33fec6,PIA781,PK,PIA,ISB,YYZ,B77L,AP-BGY,65.464,-59.4581,36000,440,208,0,0,,1752265614
3b33fed2,EVE846,E9,EVE,BKK,MAD,A359,EC-NBO,42.9902,26.2775,38000,432,280,0,0,,1752265614
3b33ff13,SIA25,SQ,SIA,FRA,SIN,B77W,9V-SWJ,16.0444,96.389,35000,440,108,0,0,,1752265613
3b33ff60,CCA828,CA,CCA,MUC,PVG,A359,B-32F1,30.9535,121.5448,8100,276,105,-1600,0,,1752265562
3b33ffe4,CES736,MU,CES,SYD,PVG,A359,B-32A8,31.1512,121.7876,0,9,59,0,1,,1752265574
3b340133,RAX951,RA,RAX,PTK,GRB,LJ35,N804TF,42.8889,-83.9949,17700,310,315,1856,0,,1752265613
3b3401d1,CPA216,CX,CPA,MAN,HKG,A359,B-LQG,32.4657,104.6013,41100,503,177,0,0,,1752265611
3b3401e2,UAL423,UA,UAL,ATH,ORD,B78X,N13014,42.6058,-86.7362,14750,337,241,-2304,0,,1752265614
3b3401f7,ANA204,NH,ANA,FRA,HND,B789,JA928A,40.3497,116.3093,37100,534,93,0,0,,1752265610
3b34034b,THY79K,TK,THY,IST,SFO,A359,TC-LHB,56.9731,-111.2111,38000,470,207,0,0,,1752265613
3b340394,RCR3358,NJ,,BUD,HKG,B744,YR-FSA,23.0035,112.7265,29075,482,94,-1984,0,,1752265613
3b3403e5,ACA030,AC,ACA,PEK,YVR,B789,C-FVNF,52.1457,-129.8648,38975,547,119,0,0,,1752265613
3b340466,DHK053,D0,DHK,LAX,EMA,B77L,G-DHLX,52.8296,-1.3139,0,10,253,0,1,,1752265614
3b340610,CFG2086,DE,CFG,FRA,LAX,A339,D-ANRA,44.0859,-110.4574,38000,499,195,0,0,,1752265613
3b3406a2,SIA317,SQ,SIA,LHR,SIN,A388,9V-SKW,16.553,89.6192,39000,458,135,0,0,,1752265614
3b3406bf,GDFCW,,,,,GLID,G-DFCW,51.98,-3.206,935,2,149,-192,0,,1752265612
3b3406d2,IBE3271,IB,IBE,MAD,GRU,A359,EC-NLP,-23.4273,-46.4669,0,12,253,0,1,,1752265613
3b3406df,QFA15,QF,QFA,BNE,LAX,A332,VH-EBN,17.2352,-139.4066,39000,485,35,0,0,,1752265614
3b3406f6,SIA391,SQ,SIA,IST,SIN,A359,9V-SMO,1.7999,104.2624,9175,315,71,-64,0,,1752265613
3b340749,CPA270,CX,CPA,AMS,HKG,A35K,B-LXC,28.517,105.2953,39100,506,151,0,0,,1752265611
3b340792,FJI880,FJ,FJI,NAN,YVR,A359,DQ-FAI,46.9141,-128.7583,41000,472,43,0,0,,1752265614
3b34085c,BAW91C,BA,BAW,LHR,AUS,B772,G-YMMT,30.1982,-97.6723,0,11,90,0,1,,1752265614
3b3408c1,KAL401,KE,KAL,ICN,SYD,B77W,HL8217,-33.9424,151.1729,0,15,343,0,1,,1752265614
3b3408cd,BAW265,BA,BAW,LHR,SAN,B77W,G-STBN,36.3275,-110.9928,38000,465,227,0,0,,1752265613
3b3408d2,ANA206,NH,ANA,VIE,HND,B789,JA933A,38.2056,122.1813,41075,478,102,0,0,,1752265592
3b3409ab,DAL231,DL,DAL,FCO,JFK,B763,N16065,44.7043,-68.7268,36000,424,227,0,0,,1752265613
3b3409d6,CSZ866,ZH,CSZ,BCN,SZX,A333,B-8865,38.4016,98.9491,39100,503,118,0,0,,1752265611
3b3409f6,DKH1660,HO,DKH,BRU,PVG,B789,B-209R,32.0538,117.0465,35075,502,130,0,0,,1752265613
3b340a08,N959BW,,,,,C82R,N959BW,30.3266,-88.8639,1900,119,75,-64,0,,1752265526
3b340a0b,CSN348,CZ,CSN,CDG,CAN,A359,B-30EA,31.452,112.1632,40100,489,190,-128,0,,1752265592
3b340a80,AAR790,OZ,AAR,MXP,ICN,B744,HL7645,39.1122,117.1112,37100,508,103,128,0,,1752265595
3b340ae2,CPA260,CX,CPA,CDG,HKG,A359,B-LRG,27.0567,106.046,39100,498,140,0,0,,1752265612
3b340c5a,N770BC,,,EZE,SCF,GLF6,N770BC,25.4134,-107.4434,47000,491,331,0,0,,1752265614
3b340c5b,THY5KM,TK,THY,IST,IAH,B789,TC-LLR,45.8312,-79.3036,37975,481,202,-64,0,,1752265614
3b340c72,CCA848,CA,CCA,LGW,PVG,A359,B-32D3,37.5278,117.3034,39100,480,171,0,0,,1752265591
3b340c96,DAL196,DL,DAL,ICN,SEA,A359,N501DN,47.4384,-122.2983,0,0,73,0,1,,1752265614
3b340c9d,UH1,,,,,UH1,,40.0926,-88.1072,700,73,355,128,0,,1752265535
3b340cb8,VJT754,VJ,VJT,NCE,FRG,GLEX,9H-VJF,42.6429,-69.9341,43000,396,231,64,0,,1752265614
3b340d02,NBT41L,N0,NBT,FCO,LAX,B789,LN-FNL,44.8711,-96.4518,39975,462,244,0,0,,1752265614
3b340d0b,UAE417,EK,UAE,SYD,DXB,A388,A6-EOE,8.2135,85.6899,38000,529,307,0,0,,1752265611
3b340d1a,VIR316,VS,VIR,LHR,BLR,B789,G-VDIA,19.7141,69.01,39000,453,116,0,0,,1752265614
3b340d6e,CES202,MU,CES,LGW,PVG,B77W,B-7343,36.8232,117.216,35100,536,180,0,0,,1752265611
3b340d80,JBU2289,B6,JBU,AMS,JFK,A21N,N4083J,40.6475,-73.7769,0,0,199,0,1,,1752265537
3b340d8c,IBE7269,IB,IBE,MAD,GIG,A333,EC-LXK,-20.4701,-40.831,38000,454,223,0,0,,1752265614
3b340da9,PAL118,PR,PAL,MNL,YYZ,A359,RP-C3501,49.1419,-160.6258,39004,546,62,0,0,,1752265614
3b340dcb,CKK202,CK,CKK,BUD,PVG,B77L,B-223A,31.6371,118.5302,29100,467,94,0,0,,1752265597
3b340f67,AAL37,AA,AAL,MAD,DFW,B772,N792AN,38.1449,-92.1423,38000,457,212,0,0,,1752265613
3b340fad,ACA897,AC,ACA,ATH,YYZ,B77W,C-FRAM,43.7755,-79.451,3250,207,226,-1216,0,,1752265614
3b340fe8,SIA327,SQ,SIA,MUC,SIN,A359,9V-SML,10.1706,96.3533,39000,476,131,0,0,,1752265611
3b340ff1,CCA968,CA,CCA,MXP,PVG,A359,B-321M,35.7536,113.0605,39100,486,160,0,0,,1752265591
3b341030,FWI44N,TX,FWI,ORY,PTP,A333,F-HPUJ,23.5847,-56.0606,36992,455,214,0,0,,1752265611
3b3410d6,MAS21,MH,MAS,CDG,KUL,A359,9M-MAE,13.4226,89.5503,39000,476,132,64,0,,1752265614
3b3410df,UAL160,UA,UAL,MUC,IAH,B772,N785UA,33.1844,-92.4586,38000,461,188,0,0,,1752265614
3b341182,NHX12,NH,NHX,,,EC45,OO-NSV,52.1262,4.1963,1375,114,35,-128,0,,1752265613
3b341190,DLH714,LH,DLH,MUC,HND,A359,D-AIXK,39.0787,117.4127,41100,506,92,-64,0,,1752265612
3b34119b,FDX5319,FX,FDX,OAK,NRT,B77L,N843FD,38.8493,143.2789,36000,505,199,0,0,,1752265614
3b34119e,LOT29,LO,LOT,WAW,MIA,B788,SP-LRC,32.6157,-80.6636,40000,482,179,0,0,,1752265613
3b3411b8,AIC309,AI,AIC,MEL,DEL,B788,VT-ANU,13.8594,90.3022,39975,489,312,0,0,,1752265611
3b3411d8,KAL214,KE,KAL,SFO,ICN,B748,HL7624,39.7322,143.2305,38000,494,258,0,0,,1752265613
3b3411df,CKK221,CK,CKK,PVG,LAX,B77L,B-222N,41.6434,-129.1925,33000,489,120,0,0,,1752265614
3b34120f,CPA090,CX,CPA,HKG,ANC,B744,B-LID,58.551,-175.2893,33000,572,67,0,0,,1752265611
3b341236,UAL802,UA,UAL,HKG,LAX,B789,N13954,46.0057,-151.8567,37996,557,103,0,0,,1752265614
3b3412d2,CCA846,CA,CCA,BCN,PEK,A359,B-322Z,41.4893,113.855,39100,529,128,0,0,,1752265591
3b34130a,QFA9,QF,QFA,PER,LHR,B789,VH-ZNG,21.5587,59.3333,37975,509,328,0,0,,1752265611
3b341355,N782FA,,,,,AT8T,N782FA,36.4309,-90.3485,475,133,52,-320,0,,1752265614
3b34135f,CAO3138,CA,CAO,CDG,CAN,B77L,B-225A,29.8388,104.8022,37100,498,174,0,0,,1752265592
3b34138e,TOM146,BY,TUI,MAN,CUN,B789,SE-RFZ,21.0537,-86.8795,0,145,123,-512,0,,1752265612
3b3413c8,KLM163,KL,KLM,AMS,CUR,B77W,PH-BVD,12.1851,-68.9501,0,0,281,0,1,,1752265613
3b3413d1,N804MW,,,,,AT8T,N804MW,36.4581,-90.5814,550,128,57,-1728,0,,1752265610
3b34147a,IBE0221,IB,IBE,MAD,GUA,A332,EC-MLP,17.6161,-83.8232,39000,435,185,0,0,,1752265609
3b3414c0,BAW21B,BA,BAW,LHR,LAX,B77W,G-STBB,38.2967,-111.7802,36000,459,222,0,0,,1752265614
3b3414ee,PSZET,,,FRC,,QUAS,PS-ZET,-20.1892,-47.9033,5500,108,147,64,0,,1752265613
3b341506,CPA382,CX,CPA,ZRH,HKG,A359,B-LRQ,35.7688,98.6123,41100,511,116,0,0,,1752265591
3b34153c,CCA578,CA,CCA,BCN,PVG,A359,B-32DN,41.1054,111.4038,39100,502,163,0,0,,1752265613
3b3416b5,SIA355,SQ,SIA,MXP,SIN,A359,9V-SMK,12.4758,93.7812,39000,502,135,-64,0,,1752265609
3b3416d6,DLH5Y,LH,DLH,MUC,SAN,A359,D-AIXV,45.5645,-109.642,40000,505,204,0,0,,1752265613
3b3416f1,PIAT,,,,,PIAT,,32.8744,-91.9748,8325,94,321,192,0,,1752265614
3b34174c,QFA25,QF,QFA,SYD,HND,A333,VH-QPA,35.0637,139.7428,7250,286,22,-1216,0,,1752265614
3b3417a0,CMB573,5Y,GTI,SOF,TCM,B744,N446MC,55.9422,-102.3022,40000,493,233,0,0,,1752265614
3b3417a5,AAL721,AA,AAL,FCO,CLT,B772,N767AJ,35.9431,-80.3291,14850,346,213,-1920,0,,1752265613
3b341851,KLM603,KL,KLM,AMS,LAX,B78X,PH-BKO,40.0351,-112.4917,40000,484,200,0,0,,1752265613
3b341882,QTR64L,QR,QTR,SYD,DOH,A388,A7-APJ,2.0615,85.6868,36000,469,311,0,0,,1752265611
3b3418ba,HVN72,VN,HVN,MXP,HAN,B789,VN-A864,19.4217,96.6838,40975,33,19,0,0,,1752265611
3b3418d1,JAL51,JL,JAL,HND,SYD,B788,JA841J,-34.1146,151.0862,4175,219,167,-896,0,,1752265613
3b3418ea,AAL26,AA,AAL,HND,LAX,B788,N881BK,38.7412,-126.2208,37000,530,118,0,0,,1752265613
3b3418ee,DLH452,LH,DLH,MUC,LAX,A388,D-AIMK,44.2568,-110.7416,38125,525,195,832,0,,1752265613
3b3419d2,FCBLH,,,,,GLID,F-CBLH,45.6269,5.2229,770,1,180,0,0,,1752265606
3b3419e0,CCA876,CA,CCA,CDG,PEK,B77W,B-2090,40.0894,116.5786,0,16,81,0,1,,1752265587
3b3419ef,ANA880,NH,ANA,SYD,HND,B789,JA921A,35.5489,139.7795,0,21,157,0,1,,1752265613
3b341a4a,GLEX,,,,,GLEX,,19.7339,-156.0418,0,0,95,0,1,,1752265611
3b341a55,THY9,TK,THY,IST,LAX,B77W,TC-JJM,60.6683,-90.8755,34000,451,221,0,0,,1752265614
3b341b5c,KAL085,KE,KAL,ICN,JFK,B77W,HL8041,51.7061,-119.51,35000,527,104,0,0,,1752265613
3b341b5d,THY4ML,TK,THY,JFK,IST,A333,TC-JNM,41.097,28.7107,3000,179,359,-64,0,,1752265613
3b341c4f,SIA36,SQ,SIA,SIN,LAX,A359,9V-SJI,43.0483,178.8911,39000,579,91,0,0,,1752265611
3b341c81,CKS212,K4,DHK,CVG,NRT,B77L,N775CK,50.8634,161.9237,36000,498,237,0,0,,1752265614
3b341d1a,TAM8112,LA,LAN,GRU,MEX,B789,CC-BGR,17.9595,-97.2429,38000,492,306,-64,0,,1752265613
3b341d37,DAL172,DL,DAL,ICN,SLC,A359,N524DN,42.9317,-126.7459,39000,501,117,0,0,,1752265613
3b341d38,FIN141,AY,FIN,HEL,BKK,A359,OH-LWE,18.1874,92.8904,41025,458,105,0,0,,1752265595
3b341d4b,UAL21,UA,UAL,AMS,IAH,B763,N651UA,31.389,-93.35,31150,479,215,-1792,0,,1752265614
3b341d55,CHH408,HU,CHH,EDI,PEK,A333,B-1097,39.8968,116.7601,2950,208,173,-512,0,,1752265610
3b341d6f,BAW279V,BA,BAW,LGW,YVR,B772,G-YMME,49.6971,-121.5988,19350,369,239,-1984,0,,1752265613
3b341f17,THY5,TK,THY,IST,ORD,B77W,TC-JJV,50.4454,-74.6592,36000,517,223,-64,0,,1752265613
3b341fbc,CPA234,CX,CPA,MXP,HKG,B77W,B-KQW,29.9547,104.7894,35100,501,174,0,0,,1752265597
3b3420aa,SAS937,SK,SAS,CPH,SEA,A359,SE-RSD,47.455,-122.3062,0,23,180,0,1,,1752265614
3b342120,THY83J,TK,THY,IST,DFW,B789,TC-LLT,51.262,-74.2395,37975,528,218,64,0,,1752265611
3b3422b0,N807HA,,,,,AT8T,N807HA,36.5084,-90.0318,500,143,180,-1280,0,,1752265613
3b3422c0,CPA372,CX,CPA,MAD,HKG,A359,B-LRL,35.7247,98.4903,39100,509,115,0,0,,1752265592
3b3422e2,CCA830,CA,CCA,CAI,PEK,A332,B-5927,39.8952,116.6089,2800,195,326,-192,0,,1752265612
3b342324,TAM8073,LA,LAN,MXP,GRU,B77W,PT-MUJ,-12.7594,-38.8111,36000,486,215,0,0,,1752265613
3b34236f,CSC3896,3U,CSC,FCO,TFU,A359,B-32F8,34.6403,103.771,26600,467,99,0,0,,1752265614
3b3423ee,UAE75T,EK,UAE,BNE,DXB,A388,A6-EVS,8.6371,91.9043,40000,520,295,0,0,,1752265608
3b342417,CES704,MU,CES,IST,PVG,A359,B-32FQ,31.5966,120.0756,21625,418,92,-1216,0,,1752265610
3b34245a,CHG2285,X7,CHG,LGG,CGO,B744,OO-ACF,40.0139,110.9002,37100,528,135,0,0,,1752265614
3b34247c,KLM791,KL,KLM,AMS,GRU,B77W,PH-BVF,-8.4272,-40.6688,34000,495,194,0,0,,1752265614
3b3425c8,KLM705,KL,KLM,AMS,GIG,B772,PH-BQB,-6.2788,-40.3893,36025,485,193,0,0,,1752265613
3b3425f6,UAL509,UA,UAL,FCO,EWR,B763,N684UA,40.8785,-74.0992,2925,220,154,128,0,,1752265614
3b34266e,UAE5CL,EK,UAE,SYD,DXB,A388,A6-EUH,3.7321,91.1966,38000,513,310,0,0,,1752265611
3b34269a,YXA,,,DBO,BNK,BE58,VH-YXA,-30.6931,150.6251,12000,203,51,64,0,,1752265613
3b3426ae,ANZ289,NZ,ANZ,AKL,PVG,B789,ZK-NZN,23.1706,136.4824,39996,475,330,0,0,,1752265614
3b34270a,BAW169,BA,BAW,LHR,PVG,B789,G-ZBKO,41.9809,100.1461,41075,525,81,0,0,,1752265614
3b34270b,CPA826,CX,CPA,HKG,YYZ,A35K,B-LXP,50.8048,-150.8717,39000,570,69,0,0,,1752265614
3b3427ca,CPA812,CX,CPA,HKG,BOS,A35K,B-LXN,51.182,-149.2809,37004,586,67,0,0,,1752265611
3b3427e0,CPA3275,CX,CPA,ANC,HKG,B748,B-LJD,22.6885,118.0952,40000,490,237,0,0,,1752265613
3b342876,CHH754,HU,CHH,MAN,PEK,A333,B-303Z,41.3697,113.4557,36975,466,154,0,0,,1752265611
3b342896,CCA908,CA,CCA,MAD,PEK,B789,B-1431,48.2523,104.0582,39075,572,125,0,0,,1752265614
3b3428b3,THY1,TK,THY,IST,JFK,B77W,TC-JJN,45.7014,-67.4072,36000,420,226,0,0,,1752265614
3b3428c2,FDX5230,FX,FDX,SZX,ANC,B77L,N885FD,59.4074,-168.0515,35000,510,70,0,0,,1752265614
3b342965,THY903,TK,THY,IST,PTY,A359,TC-LGK,28.6531,-54.1869,39000,493,236,0,0,,1752265611
3b3429c8,TXH7508,TX,TXH,YMX,,B505,C-GFNU,45.6919,-74.2378,1950,158,89,-64,0,,1752265613
3b342a59,KAL407,KE,KAL,ICN,BNE,A333,HL8026,-26.8157,152.5701,11075,321,137,-1216,0,,1752265614
3b342a84,NOS522,NO,NOS,FCO,LRM,B789,EI-NUA,20.2089,-67.5365,32800,470,229,-960,0,,1752265614
3b342aaf,UAL949,UA,UAL,LHR,SFO,B772,N77012,45.7547,-116.5842,38000,482,223,0,0,,1752265614
3b342b13,CGGBN,,,,,C152,C-GGBN,43.4563,-80.3886,1023,20,271,0,0,,1752265589
3b342b93,CAO3160,CA,CAO,AMS,CTU,A332,B-6091,36.7324,103.1291,39100,488,115,0,0,,1752265611
3b342bb1,AAL79,AA,AAL,LHR,DFW,B77W,N722AN,33.1327,-97.0534,4000,190,180,-64,0,,1752265613
3b342bd4,AT6T,,,,,AT6T,,36.0505,-101.8235,3675,128,208,256,0,,1752265571
3b342c49,N870MR,,,,,AT8T,N870MR,35.0068,-91.2379,500,125,185,-1664,0,,1752265607
3b342c8b,THY1EY,TK,THY,IST,DEN,A359,TC-LGO,53.2058,-78.5055,38000,488,244,0,0,,1752265611
3b342cb3,EVA032,BR,EVA,TPE,JFK,B77W,B-16718,53.0182,-138.3858,35000,590,89,0,0,,1752265611
3b342ccf,DAL289,DL,DAL,VCE,JFK,B763,N174DZ,40.6377,-73.7733,0,0,89,0,1,,1752265615
3b342dea,CCA862,CA,CCA,GVA,PEK,A359,B-321N,40.5512,115.4024,19825,414,130,-1984,0,,1752265592
3b342e7d,IRPLN,,,,,,N807RS,-16.4602,-53.093,23000,232,90,0,0,,1752265614
3b342f32,QFA296,QF,FIN,BKK,SYD,A333,OH-LTS,-34.0572,150.9272,7600,303,61,-1024,0,,1752265613
3b342f74,TAM8067,LA,LAN,CDG,GRU,B789,CC-BGZ,-9.0214,-40.0409,37975,479,200,64,0,,1752265613
3b342fbe,DAL75,DL,DAL,AMS,ATL,A339,N411DX,39.5066,-80.6811,38000,462,216,0,0,,1752265613
3b34306d,IBE03ZY,IB,IBE,MAD,LAX,A359,EC-OFM,44.0158,-100.1805,38000,446,239,0,0,,1752265614
3b343076,SW4,,,,,SW4,,10.2916,-85.7162,21125,226,101,256,0,,1752265613
3b3430c2,AAR601,OZ,AAR,ICN,SYD,B772,HL7791,-27.6652,149.487,33000,404,162,0,0,,1752265613
3b343154,QFA80,QF,QFA,NRT,MEL,A333,VH-QPD,-19.6245,141.7936,37000,470,176,0,0,,1752265614
3b34317e,BAW12J,BA,BAW,LGW,TPA,B772,G-VIIX,28.5337,-81.3238,15325,370,258,-832,0,,1752265614
3b343185,GLF5,,,,,GLF5,,47.9351,-122.7557,15750,371,148,64,0,,1752265614
3b343187,AT5T,,,,,AT5T,,36.4442,-101.176,3225,97,194,896,0,,1752265614
3b34318f,TWB501,TW,TWB,ICN,SYD,A333,HL8560,-10.81,145.0024,39000,491,181,-64,0,,1752265614
3b343201,QFA33,QF,QFA,PER,CDG,B789,VH-ZNB,17.4825,64.0862,38000,518,306,0,0,,1752265611
3b343222,SAS929,SK,SAS,CPH,ATL,A333,LN-RKT,34.6033,-83.633,21300,403,198,-1920,0,,1752265614
3b34325f,TAM8121,LA,LAN,FCO,GRU,B77W,PT-MUB,-9.0364,-36.5672,34000,500,202,0,0,,1752265614
3b34327c,CGIJO,,,,,C172,C-GIJO,43.7626,-79.8601,1125,60,251,-704,0,,1752265614
3b34331c,BAW87,BA,BAW,LHR,YVR,B772,G-YMMR,50.8828,-123.0762,37175,480,202,-768,0,,1752265614
3b34334a,CSN690,CZ,CSN,LGW,CAN,B789,B-20EP,42.6909,111.1026,39100,528,162,-64,0,,1752265614
3b34337f,CSN302,CZ,CSN,SYD,CAN,B789,B-1297,23.1595,113.2241,3300,227,348,0,0,,1752265614
3b3433ac,N3606M,,,,,P28A,N3606M,35.587,-98.0023,7700,108,122,0,0,,1752265599
3b3433c8,AUA75,OS,AUA,VIE,PVG,B772,OE-LPF,39.3653,112.0016,39100,503,132,0,0,,1752265591
3b3433df,SWR64E,LX,SWR,ZRH,MIA,B77W,HB-JNH,27.4623,-76.5297,34000,497,263,0,0,,1752265614
3b343403,UAL45,UA,UAL,ZRH,SFO,B772,N209UA,52.9111,-104.8053,36000,507,231,0,0,,1752265613
3b343447,JTL917,JL,JTL,PWK,,H25B,N917FF,42.2419,-87.9696,2975,187,158,-576,0,,1752265613
3b343449,FDX5155,FX,FDX,MEM,NRT,B77L,N880FD,54.563,171.1582,36000,487,230,0,0,,1752265611
3b34349d,CPA252,CX,CPA,LHR,HKG,B77W,B-KQM,36.6048,96.4967,37100,496,116,0,0,,1752265592
3b34349f,THA955,TG,THA,OSL,BKK,A359,HS-THG,23.1796,85.3509,39025,508,115,0,0,,1752265613
3b3434f5,TAM8115,LA,LAN,BCN,GRU,B789,CC-BMA,-18.8526,-39.3051,40000,471,213,-64,0,,1752265614
3b343518,AAL235,AA,AAL,FCO,JFK,B789,N826AN,41.4491,-71.7908,27425,434,209,-2240,0,,1752265613
3b343520,DAL9887,DL,DAL,CDG,ATL,B764,N841MH,33.6404,-84.4213,0,5,20,0,1,,1752265614
3b343533,AFR178,AF,AFR,CDG,MEX,A359,F-HUVB,31.9478,-88.2243,40000,488,215,0,0,,1752265613
3b343580,BAW35,BA,BAW,LHR,MAA,B788,G-ZBJJ,18.466,77.9367,40975,474,147,-64,0,,1752265614
3b34358f,CCA852,CA,CCA,LGW,PEK,A359,B-322Y,43.1532,112.3008,41100,525,153,0,0,,1752265610
3b343596,THA935,TG,THA,BRU,BKK,B788,HS-TQE,20.1886,89.9864,38975,476,127,-64,0,,1752265614
3b3435ac,UPS63,5X,UPS,HKG,ANC,B748,N615UP,59.5416,-161.8203,31000,493,71,0,0,,1752265614
3b3435ca,IBE6307,IB,IBE,MAD,MEX,A359,EC-NXC,26.0309,-85.9344,40000,496,252,0,0,,1752265606
3b3435e6,AFR136,AF,AFR,CDG,ORD,A359,F-HUVH,41.9727,-87.8888,0,0,344,0,1,,1752265614
3b34361f,SWR38K,LX,SWR,ZRH,SFO,B77W,HB-JNF,51.4983,-107.8624,36000,518,224,0,0,,1752265613
3b343697,CHH428,HU,CHH,MXP,CKG,B789,B-7302,36.4547,101.8615,36475,527,147,0,0,,1752265614
3b3436db,THA911,TG,THA,LHR,BKK,B77W,HS-TTA,23.5854,85.231,35000,506,130,64,0,,1752265613
3b3436fb,CSN308,CZ,CSN,AMS,CAN,A359,B-30F0,36.866,112.4912,40100,503,169,0,0,,1752265613
3b343733,CPA111,CX,CPA,HKG,SYD,A359,B-LRU,-34.0998,151.2142,2350,199,354,-576,0,,1752265614
3b343769,EVA036,BR,EVA,TPE,YYZ,B77W,B-16729,52.9734,-140.6074,33000,586,81,0,0,,1752265614
3b343785,AFL1727,SU,AFL,VVO,SVO,B77W,RA-73158,57.7872,38.7436,36000,54,203,0,0,,1752265611
3b34379c,AAL131,AA,AAL,VCE,DFW,B772,N768AA,42.2267,-85.7672,38000,445,225,0,0,,1752265614
3b34379e,CLX3085,CV,CLX,LUX,HKG,B748,LX-VCN,34.6635,101.1575,41100,478,117,0,0,,1752265609
3b34384b,FOKLM,,,,,AS50,F-OKLM,4.756,-52.3941,950,133,3,-128,0,,1752265612
3b343882,DLH428,LH,DLH,MUC,CLT,A359,D-AIXT,35.5708,-80.7727,7000,276,230,-1216,0,,1752265613
3b3438be,AZU8701,AD,AZU,ORY,VCP,A339,PR-ANV,-8.735,-37.1214,40000,471,212,0,0,,1752265613
3b3438e3,N420U,,EVC,LTW,,C172,N420U,38.3035,-76.5441,850,84,107,-512,0,,1752265614
3b3438f9,DKH1614,HO,DKH,KIX,NKG,A320,B-6965,31.7395,118.8666,0,0,239,0,1,,1752265591
3b343903,DLH446,LH,DLH,FRA,DEN,A359,D-AIXO,43.0793,-98.0172,40000,443,233,-64,0,,1752265613
3b343913,THA961,TG,THA,ARN,BKK,A359,HS-THF,21.9417,87.2757,39000,483,119,0,0,,1752265613
3b3439ce,IBE0125,IB,IBE,MAD,LIM,A359,EC-OCR,0.9601,-63.8435,40000,501,226,0,0,,1752265614
3b343aa0,EDW16,WK,EDW,ZRH,DEN,A343,HB-JMD,44.8926,-92.0421,38000,412,251,0,0,,1752265614
3b343ab0,CCA864,CA,CCA,ATH,PEK,A333,B-8386,40.9433,114.7447,29875,476,130,-2176,0,,1752265590
3b343ada,IBE9131,IB,IBE,MAD,GYE,A332,EC-MNL,11.3622,-67.0171,38000,440,231,-64,0,,1752265614
3b343b52,CES224,MU,CES,CAI,PVG,A359,B-304D,33.2487,112.6138,35100,493,101,0,0,,1752265611
3b343ba3,N512CC,,,PDK,LAS,GLF4,N512CC,36.0879,-115.1656,0,26,25,0,1,,1752265612
3b343ba8,DKH1669,HO,DKH,PVG,SYD,B789,B-20DT,-28.6289,149.7982,39000,467,165,-64,0,,1752265613
3b343bdd,AFR630J,AF,AFR,CDG,DEN,B789,F-HRBC,42.518,-99.0262,37975,474,234,-64,0,,1752265613
3b343c02,CSN8066,CZ,CSN,IST,CAN,B789,B-1169,25.8292,107.5552,37075,270,135,0,0,,1752265611
3b343c69,JBU2288,B6,JBU,CDG,JFK,A21N,N4058J,40.6471,-73.7762,0,0,89,0,1,,1752265614
3b343c8c,AMX002,AM,AMX,MAD,MEX,B789,XA-ADC,26.3495,-83.4839,35975,513,247,0,0,,1752265614
3b343c9d,CAL5240,CI,CAL,TPE,ANC,B744,B-18723,61.1713,-149.9909,0,10,5,0,1,,1752265611
3b343cb5,N802MF,,,SIK,SIK,AT8T,N802MF,36.8488,-89.7873,1025,110,352,1024,0,,1752265613
3b343ce0,N336MA,,,,,P28A,N336MA,28.6483,-81.6013,2175,84,243,512,0,,1752265614
3b343d8f,UPS77,5X,UPS,SZX,ANC,B748,N630UP,59.3029,-163.3843,33025,489,73,0,0,,1752265614
3b343d9a,UAL59,UA,UAL,FRA,SFO,B77W,N2136U,50.2872,-109.5213,34000,529,227,0,0,,1752265613
3b343de0,ACA887,AC,ACA,VIE,YYZ,A333,C-GFAH,43.668,-79.6185,0,13,42,0,1,,1752265613
3b343e10,EUK935,EG,EIN,MAN,MCO,A333,G-EILA,28.4226,-81.318,0,10,272,0,1,,1752265614
3b343e73,CES740,MU,CSH,MEL,PVG,B789,B-20CD,23.4776,116.9365,39075,494,41,64,0,,1752265613
3b343ea2,AAL53,AA,AAL,FCO,MIA,B772,N799AN,29.5817,-65.1158,35000,457,251,0,0,,1752265611
3b343eb8,CHH492,HU,CHH,BRU,PEK,B789,B-1499,41.075,114.1754,33125,528,121,-2176,0,,1752265591
